Date,aus,can,rsa,ger,fra,ned
2009-12-29,16.440706,22.87602,45.690594,19.661861,21.670906,17.911207
2009-12-30,16.433495,22.651154,45.79644,19.454802,21.465612,17.714191
2009-12-31,16.462324,22.772234,45.568478,19.359898,21.22747,17.525743
2010-01-04,17.096603,23.282511,47.188652,19.756762,21.982954,18.108213
2010-01-05,17.14706,23.412243,47.571308,19.661861,21.925474,18.108213
2010-01-06,17.211929,23.593868,47.587585,19.782644,22.040438,18.116787
2010-01-07,17.132643,23.516031,46.626881,19.644608,21.941898,17.996864
2010-01-08,17.334455,23.63711,47.294491,19.670488,22.245729,18.202446
2010-01-11,17.507441,23.567924,46.968826,19.981075,22.434601,18.262405
2010-01-12,16.930824,23.152781,46.056969,19.635977,22.0158,18.056826
2010-01-13,17.190304,23.386299,46.854851,19.791271,22.204676,18.305235
2010-01-14,17.406532,23.455486,46.431477,19.817152,22.221096,18.348061
2010-01-15,17.038942,23.109535,45.837151,19.359898,21.777658,18.039692
2010-01-19,17.291208,23.135481,46.455906,19.489313,21.933683,18.125353
2010-01-20,16.779463,22.607906,45.658035,18.911276,21.22747,17.679926
2010-01-21,16.217266,22.140873,43.940166,18.333239,20.652647,17.217371
2010-01-22,15.885713,21.691139,43.191128,17.996773,20.168148,16.917568
2010-01-25,16.130772,21.751678,43.932018,18.186575,20.439138,17.183107
2010-01-26,15.842469,21.682489,43.476089,18.126183,20.299538,17.140278
2010-01-27,15.77039,21.578701,43.345821,18.091673,20.299538,17.268768
2010-01-28,15.626236,21.353832,43.191128,17.755203,19.82325,17.071751
2010-01-29,15.20819,21.137617,42.849186,17.548145,19.568689,16.857605
2010-02-01,15.575783,21.53546,44.102985,17.858734,20.00391,17.251635
2010-02-02,15.683899,21.794926,45.047417,18.117554,20.348808,17.568573
2010-02-03,15.489292,21.699785,44.387951,17.988142,20.233845,17.414387
2010-02-04,14.754108,21.042479,42.206001,17.254816,19.190945,16.609192
2010-02-05,14.840602,21.198158,41.77449,16.995993,18.657181,16.22373
2010-02-08,14.746904,20.973291,41.554676,16.849327,18.492949,15.846834
2010-02-09,15.179362,21.388428,42.963161,17.358341,19.240215,16.472141
2010-02-10,15.08566,21.552755,42.279278,17.297951,19.117043,16.412182
2010-02-11,15.611822,22.045736,43.79361,17.280699,19.100616,16.497835
2010-02-12,15.337929,22.054384,42.889889,17.056383,18.796778,16.266562
2010-02-16,15.957786,22.556017,44.290249,17.539518,19.453724,16.549231
2010-02-17,16.130772,22.581959,44.26582,17.505009,19.4373,16.566364
2010-02-18,16.253302,22.850073,44.721745,17.539518,19.527632,16.677721
2010-02-19,16.130772,22.867371,44.111122,17.582655,19.502996,16.600624
2010-02-22,16.347006,22.728989,43.647064,17.591284,19.519419,16.609192
2010-02-23,16.01545,22.158173,42.385113,17.237556,19.190945,16.292257
2010-02-24,16.101948,22.244656,43.060863,17.263441,19.314125,16.36935
2010-02-25,15.727144,22.339796,43.142284,17.194424,19.125254,16.189468
2010-02-26,15.957786,22.408985,43.394669,17.297951,19.388027,16.335089
2010-03-01,16.411879,22.867371,44.550781,17.530891,19.511204,16.574932
2010-03-02,16.498363,23.204674,45.06369,17.798338,19.74935,16.729118
2010-03-03,16.685764,23.377651,45.975559,17.979517,19.987488,17.046053
2010-03-04,16.592064,23.308458,46.024403,17.936378,19.94643,16.986094
2010-03-05,17.017321,23.663061,47.115376,18.212458,20.471983,17.405815
2010-03-08,16.923615,23.714952,47.400333,18.169319,20.365232,17.32016
2010-03-09,17.096603,23.663061,47.457325,18.143438,20.315962,17.311594
2010-03-10,17.154264,23.706305,47.60387,18.359123,20.49662,17.431522
2010-03-11,17.103809,23.792789,47.587585,18.479904,20.603374,17.474342
2010-03-12,17.096603,23.948467,47.384048,18.592058,20.636219,17.551439
2010-03-15,16.916412,23.913874,47.498035,18.436769,20.488407,17.311594
2010-03-16,17.219133,24.259821,48.092373,18.695591,20.759399,17.551439
2010-03-17,17.413738,24.380909,48.971657,18.790493,20.767609,17.568573
2010-03-18,17.284002,24.147387,49.43573,18.635199,20.59516,17.457212
2010-03-19,17.118229,23.983065,48.930946,18.419516,20.373442,17.217371
2010-03-22,17.233547,23.93117,49.329899,18.454023,20.430925,17.200239
2010-03-23,17.478611,24.147387,49.354309,18.531672,20.49662,17.440084
2010-03-24,17.125437,23.758196,48.100517,18.281475,20.151726,17.080318
2010-03-25,17.16868,23.801439,47.457325,18.410885,20.209209,17.123148
2010-03-26,17.175888,23.76684,47.725998,18.626572,20.430925,17.260201
2010-03-29,17.456982,24.0609,48.361042,18.842257,20.652647,17.397249
2010-03-30,17.485817,24.138741,48.466881,18.790493,20.513044,17.362991
2010-03-31,17.305626,24.138741,49.199619,18.868137,20.578741,17.474342
2010-04-01,17.637178,24.57983,50.258034,19.178724,20.997541,17.954033
2010-04-05,17.745293,24.761452,50.933781,19.204607,21.013962,17.911207
2010-04-06,17.860615,24.744158,50.884933,19.092451,20.890785,17.936903
2010-04-07,17.730875,24.536589,50.437145,18.902647,20.644432,17.705624
2010-04-08,17.723671,24.614422,50.461575,18.868137,20.570528,17.697062
2010-04-09,17.867823,24.752808,50.632538,19.126961,20.931847,17.996864
2010-04-12,17.810162,24.709562,50.184753,19.290882,21.145353,18.133921
2010-04-13,17.774122,24.63172,49.818386,19.299509,21.063234,18.176746
2010-04-14,18.105677,24.891188,50.396439,19.523821,21.367067,18.35663
2010-04-15,18.069639,24.85659,50.021923,19.480682,21.22747,18.18531
2010-04-16,17.644384,24.277124,48.735554,19.075197,20.677279,17.859812
2010-04-19,17.52906,24.311716,48.369186,18.980295,20.660852,17.808418
2010-04-20,17.781332,24.7701,48.987938,19.204607,20.759399,18.013996
2010-04-21,17.694838,24.709562,48.979801,19.075197,20.52947,17.936903
2010-04-22,17.572308,24.778753,48.597145,18.902647,20.233845,17.911207
2010-04-23,17.507441,24.882536,49.020508,19.109709,20.414501,18.048258
2010-04-26,17.471399,24.951729,49.517155,19.204607,20.414501,18.013996
2010-04-27,16.829916,24.251177,47.6283,18.376373,19.305912,17.217371
2010-04-28,17.118229,24.311716,48.23077,18.2901,19.223793,17.028921
2010-04-29,17.269587,24.752808,48.841396,18.523043,19.576899,17.431522
2010-04-30,16.894791,24.415501,48.645992,18.454023,19.34697,17.243071
2010-05-03,17.103809,24.614422,49.329899,18.548925,19.552263,17.397249
2010-05-04,16.210058,23.896576,47.050243,17.763832,18.632547,16.557798
2010-05-05,16.073114,23.472784,45.698734,17.297951,18.016661,15.95819
2010-05-06,14.999171,22.824125,43.826176,16.66815,16.891645,15.153002
2010-05-07,15.020796,22.79818,44.021572,16.547365,16.949125,15.041643
2010-05-10,16.166813,23.792789,46.708294,17.418736,18.476521,16.39505
2010-05-11,15.799219,23.93117,46.846703,17.375597,18.20553,16.138071
2010-05-12,15.914548,24.354963,48.312191,17.789713,18.484728,16.403612
2010-05-13,15.820847,24.095501,47.131657,17.643047,18.148046,16.129505
2010-05-14,15.287475,23.663061,46.154663,17.090891,17.367929,15.735483
2010-05-17,15.136115,23.386299,46.252369,17.185795,17.351505,15.718347
2010-05-18,14.732487,23.187376,45.307945,16.926973,16.990185,15.272923
2010-05-19,14.220741,22.910612,44.949718,16.961485,17.269392,15.512766
2010-05-20,13.312573,21.794926,41.921047,16.469719,16.719196,14.96455
2010-05-21,13.903601,22.210062,42.914318,16.599133,17.088728,15.375712
2010-05-24,13.874773,21.950598,43.288826,16.185013,16.522114,14.904591
2010-05-25,13.766658,21.993847,43.142284,16.029722,16.44821,14.758968
2010-05-26,13.651333,22.028439,44.054138,15.779528,16.095102,14.519127
2010-05-27,14.588333,22.824125,46.81414,16.719915,17.252968,15.452805
2010-05-28,14.494633,22.633856,45.829014,16.521484,16.883438,15.118736
2010-06-01,14.040547,22.365744,44.412369,16.392073,16.59602,14.930288
2010-06-02,14.458592,23.109535,46.667587,16.737165,17.19548,15.487068
2010-06-03,14.501843,23.066294,45.185822,16.72854,17.146212,15.44424
2010-06-04,13.752242,22.227362,42.865463,15.969329,16.127951,14.699008
2010-06-07,13.442312,22.037088,42.686344,15.814037,15.94729,14.484864
2010-06-08,14.004513,22.408985,43.459808,15.943447,16.185427,14.724707
2010-06-09,14.040547,22.305201,42.955025,16.064232,16.086893,14.750403
2010-06-10,14.790146,22.997103,44.852013,16.71129,16.949125,15.435674
2010-06-11,14.86943,22.997103,44.607765,16.685406,17.113363,15.418543
2010-06-14,14.977547,23.057644,44.697319,16.823444,17.351505,15.598423
2010-06-15,15.301889,23.680357,46.578037,17.375597,18.074144,16.266562
2010-06-16,15.200986,23.7236,46.626881,17.297951,17.975601,16.103811
2010-06-17,15.164946,23.7236,46.968826,17.453241,18.074144,16.22373
2010-06-18,15.301889,23.887926,46.976967,17.444614,18.033085,16.198038
2010-06-21,15.467668,23.792789,46.846703,17.46187,17.98381,16.112373
2010-06-22,15.179362,23.420891,46.130245,17.315207,17.74567,15.923925
2010-06-23,15.094209,23.203222,46.634136,17.345835,17.790192,16.060371
2010-06-24,14.788543,22.811428,45.308979,17.153299,17.336613,15.747509
2010-06-25,14.875878,23.011679,46.004276,17.127043,17.345015,15.773576
2010-06-28,14.672096,22.854958,45.456211,17.065783,17.261021,15.643221
2010-06-29,13.973425,21.792749,44.229218,16.461914,16.538662,15.017489
2010-06-30,13.813314,21.653444,43.067654,16.374397,16.42947,14.869747
2010-07-01,13.82059,21.427073,43.173992,16.654453,16.731853,15.191301
2010-07-02,13.813314,21.427073,43.648434,16.523178,16.673052,15.104396
2010-07-06,14.031647,21.609907,44.679104,16.873247,16.992237,15.452024
2010-07-07,14.468318,22.149723,46.020626,17.275824,17.655794,15.956085
2010-07-08,14.810375,22.33256,46.061535,17.372091,17.924582,16.147278
2010-07-09,14.91954,22.820135,46.208767,17.389595,17.899385,16.190733
2010-07-12,14.817655,22.75919,45.906116,17.328329,17.840584,16.147278
2010-07-13,15.006877,23.020388,46.944965,17.800924,18.302561,16.590502
2010-07-14,15.086935,22.9072,46.658672,17.844681,18.277363,16.677412
2010-07-15,15.072374,23.046509,46.977692,18.045971,18.470549,16.755625
2010-07-16,14.584766,22.358683,46.192406,17.608389,17.848988,16.268948
2010-07-19,14.628428,22.271614,45.938831,17.687149,18.016975,16.295021
2010-07-20,15.130602,22.689531,46.822273,17.538374,17.958178,16.251568
2010-07-21,14.788543,22.33256,46.715927,17.214561,17.5718,16.051678
2010-07-22,15.254323,22.837547,48.695484,17.897192,18.411755,16.720861
2010-07-23,15.509049,22.976854,49.227188,18.072227,18.604944,16.946821
2010-07-26,15.727381,23.142279,50.061554,18.238508,18.772936,17.103254
2010-07-27,15.669162,23.020388,49.971565,18.29977,18.882124,17.103254
2010-07-28,15.559992,22.933323,49.374424,18.107231,18.80653,16.851223
2010-07-29,15.690989,23.09004,49.374424,18.115984,18.865328,16.885984
2010-07-30,15.683713,23.211933,49.611645,18.150988,18.814934,16.842527
2010-08-02,16.200441,23.62985,50.642323,18.754856,19.587688,17.442188
2010-08-03,16.025772,23.499252,50.094269,18.816118,19.587688,17.34659
2010-08-04,16.193161,23.70821,50.176067,18.903637,19.663284,17.381353
2010-08-05,16.069437,23.586319,50.151531,18.964897,19.68848,17.22492
2010-08-06,16.062164,23.403481,50.315125,18.999901,19.74728,17.172777
2010-08-09,16.214996,23.490549,50.814102,19.03491,19.797678,17.198849
2010-08-10,15.931163,23.359945,50.069729,18.816118,19.545691,16.972889
2010-08-11,15.203379,22.550224,48.401005,17.905943,18.478949,16.112516
2010-08-12,15.166989,22.463161,48.44191,17.765915,18.344557,16.069063
2010-08-13,15.283436,22.43704,48.51553,17.617136,18.176567,15.903934
2010-08-16,15.450825,22.402212,48.818192,17.695904,18.243765,16.034298
2010-08-17,15.727381,23.037798,49.186291,17.99346,18.604944,16.268948
2010-08-18,15.618213,23.229347,48.703671,17.99346,18.562944,16.329784
2010-08-19,15.312546,22.9072,48.253769,17.617136,18.109371,15.982153
2010-08-20,15.356213,22.715654,47.869305,17.258316,17.798588,15.669288
2010-08-23,15.210655,22.585054,48.090172,17.17955,17.790192,15.512856
2010-08-24,14.854043,22.141016,47.362152,16.943258,17.504606,15.278209
2010-08-25,14.817655,22.262905,46.895893,16.917004,17.46261,15.347734
2010-08-26,14.883155,22.323853,47.116749,16.873247,17.437412,15.321664
2010-08-27,15.407159,22.915907,47.836586,17.170803,17.815392,15.67798
2010-08-30,15.297989,22.820135,47.411232,16.811981,17.41221,15.30428
2010-08-31,15.3271,22.724358,47.771149,16.8995,17.513008,15.434644
2010-09-01,16.178608,23.194517,49.538029,17.573381,18.327759,16.008224
2010-09-02,16.193161,23.38607,50.151531,17.704657,18.604944,16.242874
2010-09-03,16.316887,23.70821,50.650505,17.923445,18.85693,16.399311
2010-09-07,16.171324,23.516666,49.382603,17.555876,18.302561,15.964773
2010-09-08,16.324158,23.612442,49.848869,17.652143,18.529348,16.121208
2010-09-09,16.557056,23.673386,50.020645,17.79217,18.70574,16.260254
2010-09-10,16.520664,23.716921,50.781387,17.879688,18.814934,16.312403
2010-09-13,16.906393,24.039064,51.942944,18.238508,19.285303,16.694786
2010-09-14,17.044668,24.108715,52.311047,18.448547,19.470097,16.833841
2010-09-15,17.037392,24.030363,52.351936,18.492304,19.495289,16.81646
2010-09-16,16.884558,24.091305,51.934765,18.562321,19.512094,16.868605
2010-09-17,16.826334,23.978119,51.533943,18.387285,19.318903,16.755625
2010-09-20,17.204779,24.187078,52.777294,18.684843,19.755682,17.146706
2010-09-21,17.132004,24.126131,52.916367,18.859877,19.906872,17.23361
2010-09-22,17.146559,23.934584,53.178123,18.912386,19.932068,17.34659
2010-09-23,16.97917,23.769157,52.842743,18.606077,19.503691,16.964199
2010-09-24,17.430397,24.204491,53.783443,19.279959,20.310047,17.659456
2010-09-27,17.45223,24.0826,53.718006,19.174936,20.125257,17.555166
2010-09-28,17.743341,24.213198,54.73233,19.332468,20.377243,17.824574
2010-09-29,17.561394,24.28285,54.658699,19.297461,20.276451,17.711601
2010-09-30,17.277559,24.404747,54.985897,19.253702,20.150457,17.659456
2010-10-01,17.459503,24.665945,55.583031,19.437487,20.284849,17.798506
2010-10-04,17.306671,24.509226,54.953186,19.043663,19.89847,17.485643
2010-10-05,17.699675,25.005503,56.286518,19.560011,20.654427,18.059229
2010-10-06,17.852509,25.162222,56.474663,19.778803,20.881216,18.128752
2010-10-07,17.80884,24.857492,55.648483,19.743797,20.889614,18.13744
2010-10-08,18.092674,25.170933,56.343773,19.857569,20.94841,18.13744
2010-10-11,17.998064,25.249287,56.302883,19.822557,20.839218,18.067919
2010-10-12,17.837952,25.257998,56.548275,19.918829,20.889614,18.041845
2010-10-13,17.961674,25.597557,57.578964,20.312654,21.208797,18.372087
2010-10-14,18.11451,25.484369,57.382637,20.601463,21.435583,18.554596
2010-10-15,18.078121,25.318945,56.883656,20.566454,21.326389,18.485071
2010-10-18,18.019896,25.257998,57.987957,20.785246,21.368389,18.485071
2010-10-19,17.401281,24.735596,55.353996,20.137621,20.78042,17.902792
2010-10-20,17.80884,25.083862,55.869347,20.645218,21.284391,18.250422
2010-10-21,17.612339,24.93585,55.902054,20.802752,21.393583,18.302563
2010-10-22,17.714231,24.892315,55.975685,20.864014,21.460783,18.328638
2010-10-25,18.107229,25.144808,56.065674,21.030298,21.519579,18.485071
2010-10-26,17.947121,25.083862,55.509426,20.837755,21.317989,18.276497
2010-10-27,17.619616,24.787838,54.609623,20.601463,21.057602,18.10268
2010-10-28,17.801563,24.901026,55.190414,20.846508,21.309595,18.241732
2010-10-29,17.80884,25.179636,55.40308,20.855261,21.26759,18.120062
2010-11-01,17.932562,25.27541,55.705738,20.741489,21.124798,18.041845
2010-11-02,18.325565,25.440834,56.720066,21.152817,21.603571,18.363398
2010-11-03,18.478395,25.493076,57.799831,21.26659,21.746365,18.46769
2010-11-04,19.097015,26.05901,58.895939,21.68667,22.258738,18.87615
2010-11-05,19.118847,26.128664,58.887764,21.502884,21.97315,18.693647
2010-11-08,18.936903,26.250551,58.945015,21.354105,21.788363,18.554596
2010-11-09,18.529341,25.989355,57.963417,21.117809,21.536375,18.241732
2010-11-10,18.609404,26.172194,58.666904,21.074053,21.544779,18.424232
2010-11-11,18.398344,26.085129,58.683254,20.846508,21.158398,18.067919
2010-11-12,18.041731,25.588848,57.67712,20.802752,20.940016,17.954939
2010-11-15,18.056286,25.571436,57.75074,20.829002,20.914812,17.911484
2010-11-16,17.699675,24.944557,56.147461,20.36517,20.310047,17.633383
2010-11-17,17.699675,25.005503,56.867294,20.487688,20.452839,17.763741
2010-11-18,18.063566,25.45825,57.6035,21.100307,20.99881,18.163515
2010-11-19,17.918009,25.728155,57.775288,21.240335,21.158398,18.276497
2010-11-22,17.896175,25.728155,57.325375,21.126562,20.847618,18.10268
2010-11-23,17.255726,25.292822,55.394913,20.338911,19.990866,17.381353
2010-11-24,17.699675,25.789103,56.360142,20.662722,20.100058,17.485643
2010-11-26,17.212059,25.580141,55.45216,20.522697,19.814474,17.198849
2010-11-29,17.40856,25.632385,55.517601,20.076361,19.318903,16.799076
2010-11-30,17.117447,25.536606,54.5769,19.717543,18.890528,16.407997
2010-12-01,17.590506,26.154781,55.78754,20.478937,19.495289,17.051107
2010-12-02,18.005341,26.503052,57.955238,20.89027,19.999268,17.407425
2010-12-03,18.230953,26.555288,58.7896,21.214079,20.343639,17.720289
2010-12-06,18.121784,26.607529,59.108612,21.065302,20.108456,17.485643
2010-12-07,18.150898,26.476929,58.200649,21.074053,20.284849,17.581238
2010-12-08,18.034454,26.302794,58.35606,21.030298,20.503233,17.694218
2010-12-09,18.201843,26.355034,58.658722,20.960279,20.578831,17.781122
2010-12-10,18.340122,26.555288,58.81414,21.056549,20.587231,17.859341
2010-12-13,18.558458,26.685886,59.034996,21.362858,20.94841,17.972319
2010-12-14,18.645792,26.668474,59.182247,21.354105,20.923214,17.946245
2010-12-15,18.296455,26.616232,58.699623,20.986536,20.536837,17.68553
2010-12-16,18.492956,26.52046,59.075897,21.091555,20.721622,17.815886
2010-12-17,18.405622,26.450806,58.945015,20.977783,20.545235,17.746365
2010-12-20,18.405622,26.320208,59.165882,20.969032,20.536837,17.737671
2010-12-21,18.612341,26.591225,60.117966,21.065302,20.68915,17.785601
2010-12-22,18.724285,26.696814,60.193192,21.039047,20.68915,17.846598
2010-12-23,18.806377,26.837601,60.711456,21.039047,20.621454,17.820456
2010-12-27,18.783989,26.802402,60.560989,20.872766,20.486061,17.890167
2010-12-28,18.836227,26.987186,61.045818,20.802752,20.392982,17.898884
2010-12-29,18.978024,27.233566,61.614208,20.977783,20.621454,18.00345
2010-12-30,18.97056,27.215969,62.040535,20.802752,20.562216,18.134163
2010-12-31,18.985485,27.277561,62.42506,20.95153,20.68915,18.37816
2011-01-03,19.097431,27.497547,62.542076,21.170321,20.917614,18.291021
2011-01-04,18.604879,27.207169,61.982048,21.126562,20.926079,18.238741
2011-01-05,18.478012,27.259964,61.380165,20.811501,20.748383,18.020882
2011-01-06,18.291439,27.127974,60.168133,20.618965,20.452219,17.698456
2011-01-07,18.224276,27.145575,59.716728,20.426428,20.139124,17.567743
2011-01-10,18.246662,27.039984,59.474331,20.216389,19.969891,17.593889
2011-01-11,18.21681,27.435947,59.499397,20.487688,20.156052,17.724598
2011-01-12,18.440699,27.664726,60.3353,21.144066,20.824535,18.195162
2011-01-13,18.567564,27.488743,59.908981,21.354105,21.213779,18.42173
2011-01-14,18.575027,27.559134,59.950779,21.555395,21.493017,18.700584
2011-01-18,18.731749,27.708721,59.783604,21.704172,21.586102,18.770302
2011-01-19,18.716824,27.391951,57.944618,21.669167,21.476095,18.535019
2011-01-20,18.403381,27.145575,56.983337,21.546646,21.509945,18.535019
2011-01-21,18.388458,27.207169,56.974976,21.800442,21.890726,18.874868
2011-01-24,18.679508,27.277561,57.468166,21.905464,22.10227,18.935867
2011-01-25,18.589954,27.031183,56.456722,21.931715,22.110731,18.935867
2011-01-26,18.731749,27.488743,56.899757,22.168013,22.195347,18.918438
2011-01-27,18.679508,27.444744,56.83287,22.308039,22.381512,19.092726
2011-01-28,18.336216,27.286362,54.166355,21.879211,21.662256,18.62216
2011-01-31,18.560104,27.53274,54.826706,22.027987,22.000727,18.918438
2011-02-01,18.933245,28.087088,55.729485,22.491827,22.584599,19.423861
2011-02-02,18.873545,28.131084,55.679333,22.439312,22.398432,19.336718
2011-02-03,19.127277,28.342266,55.829796,22.264282,22.161507,19.249577
2011-02-04,19.298925,28.342266,56.063847,22.220524,22.110731,19.223436
2011-02-07,19.366089,28.324669,55.604111,22.395557,22.212275,19.345432
2011-02-08,19.478035,28.359861,56.398212,22.658108,22.474594,19.528431
2011-02-09,19.38102,28.166283,55.08585,22.885653,22.533825,19.624287
2011-02-10,19.298925,28.263071,54.843437,22.649355,22.347662,19.432575
2011-02-11,19.246687,28.351065,55.996979,22.701868,22.330744,19.423861
2011-02-14,19.425797,28.579847,55.303181,22.675608,22.178427,19.328005
2011-02-15,19.231758,28.571051,54.935394,22.570591,22.169966,19.249577
2011-02-16,19.418331,28.99341,55.696045,22.815638,22.52536,19.41515
2011-02-17,19.634752,29.134195,56.573746,22.806885,22.584599,19.528431
2011-02-18,19.6049,29.134195,57.100376,22.98192,22.719984,19.702717
2011-02-22,18.895933,28.685432,55.587387,22.474321,21.983803,19.240866
2011-02-23,18.97056,28.729435,55.821434,22.281784,22.009193,19.345432
2011-02-24,19.052652,28.694237,56.022041,22.211771,22.093809,19.267006
2011-02-25,19.425797,29.195791,57.100376,22.36055,22.432283,19.406431
2011-02-28,19.485495,29.626955,57.986408,22.754375,22.719984,19.56329
2011-03-01,19.052652,29.45097,56.799435,22.36055,22.356123,19.406431
2011-03-02,19.283998,29.591755,58.044937,22.553087,22.423819,19.493576
2011-03-03,19.485495,29.820539,58.763813,22.98192,22.838449,19.850857
2011-03-04,19.366089,29.899729,58.362576,22.710617,22.516899,19.772429
2011-03-07,19.060114,29.503761,57.911182,22.614347,22.305357,19.598145
2011-03-08,19.201906,29.38938,58.521385,22.579342,22.415359,19.606857
2011-03-09,19.075039,29.230988,58.554836,22.46557,22.373051,19.694
2011-03-10,18.41831,28.465452,56.565392,21.949219,21.899185,19.223436
2011-03-11,18.634729,28.676636,57.702209,22.027987,21.992266,19.301865
2011-03-14,18.440699,28.553448,58.220478,21.774187,21.890726,19.267006
2011-03-15,17.910833,28.087088,55.704411,21.056549,21.30686,18.761585
2011-03-16,17.50038,27.831909,54.208145,20.303904,20.469139,18.186451
2011-03-17,17.716805,28.430264,54.517433,21.074053,21.222239,18.787729
2011-03-18,18.209349,28.579847,54.69297,21.336599,21.653797,19.057867
2011-03-21,18.619804,29.195791,56.030415,21.957972,22.296892,19.615574
2011-03-22,18.619804,29.169394,56.824524,21.809193,22.161507,19.458719
2011-03-23,18.769062,29.257383,57.693851,21.747934,22.195347,19.545862
2011-03-24,19.149672,29.310183,58.529758,22.31679,22.626904,19.876995
2011-03-25,19.231758,29.151794,58.671864,22.168013,22.423819,19.746284
2011-03-28,19.216833,28.93182,58.178673,22.115503,22.423819,19.789854
2011-03-29,19.52281,29.098997,59.265354,22.211771,22.618443,19.937996
2011-03-30,19.8064,29.512568,60.469048,22.579342,22.821524,20.051285
2011-03-31,19.866102,29.574156,60.962215,22.710617,22.787676,20.086132
2011-04-01,20.09745,29.855726,62.023815,23.086939,23.058455,20.21685
2011-04-04,20.07506,29.917326,62.266235,23.121946,23.092304,20.269135
2011-04-05,20.052675,30.093313,62.391617,23.060688,23.100758,20.295277
2011-04-06,20.373573,30.102102,63.20245,23.410753,23.337698,20.521847
2011-04-07,20.35865,29.890926,63.018547,23.349491,23.210772,20.408556
2011-04-08,20.567608,30.172503,63.210804,23.515774,23.422318,20.469561
2011-04-11,20.612389,29.706142,62.107422,23.454508,23.286926,20.478273
2011-04-12,20.216854,29.142994,61.104317,23.270727,23.126152,20.242992
2011-04-13,20.373573,29.186989,60.469048,23.393246,23.100758,20.286564
2011-04-14,20.418352,29.204588,60.209915,23.480764,23.117689,20.303993
2011-04-15,20.321335,29.134195,60.14304,23.384495,22.990765,20.138422
2011-04-18,20.052675,28.826218,58.404377,22.658108,22.246122,19.598145
2011-04-19,20.082527,29.134195,59.407459,22.850645,22.499973,19.728857
2011-04-20,20.67955,29.54776,60.878635,23.778324,23.27,20.277847
2011-04-21,20.925827,29.776537,62.015465,23.970858,23.430775,20.21685
2011-04-25,20.948215,29.582954,61.605869,24.005865,23.464622,20.295277
2011-04-26,21.060154,29.67095,62.466858,24.355934,23.735399,20.399845
2011-04-27,21.104937,29.679749,63.286026,24.881037,24.251572,20.722271
2011-04-28,21.157173,29.662151,63.419777,25.07357,24.386961,20.63513
2011-04-29,21.097469,29.653347,64.255692,25.187346,24.463118,20.91398
2011-05-02,20.843735,29.750139,64.096848,25.143583,24.446196,20.748415
2011-05-03,20.522835,29.169394,62.299667,25.029814,24.370039,20.765842
2011-05-04,20.01536,28.826218,61.129395,24.69725,24.183874,20.565418
2011-05-05,19.709383,28.19268,59.44088,24.093384,23.447701,20.120995
2011-05-06,20.060135,28.40386,60.234989,24.040874,23.27,19.955425
2011-05-09,20.291487,28.729435,60.000946,24.067129,23.329233,20.033852
2011-05-10,20.395964,28.852621,60.527569,24.408442,23.69309,20.330133
2011-05-11,19.992968,28.280674,58.780525,23.883343,23.210772,20.007708
2011-05-12,19.873564,28.19268,58.780525,23.962105,23.32077,20.077427
2011-05-13,19.560125,27.955105,57.309341,23.445761,22.973837,19.711428
2011-05-16,19.552658,27.946302,57.861034,23.402,22.872297,19.56329
2011-05-17,19.709383,28.078287,58.044937,23.331987,22.956911,19.528431
2011-05-18,19.888491,28.509453,58.956055,23.524525,23.143074,19.58943
2011-05-19,20.060135,28.571051,59.165047,23.760818,23.574627,19.807283
2011-05-20,19.866102,28.456659,58.604988,23.104443,23.049997,19.406431
2011-05-23,19.231758,27.946302,56.766006,22.51808,22.50844,18.918438
2011-05-24,19.366089,28.236677,57.744011,22.658108,22.584599,18.953297
2011-05-25,19.298925,28.527048,57.777443,22.771879,22.652288,19.092726
2011-05-26,19.627289,28.641438,58.763813,22.833141,22.872297,19.206005
2011-05-27,19.8064,28.667839,59.223549,23.016928,23.049997,19.328005
2011-05-31,19.940731,28.949415,60.920425,23.760818,23.760786,19.798567
2011-06-01,19.478035,28.131084,59.733456,23.095692,23.109226,19.345432
2011-06-02,19.455645,28.104689,60.71981,23.226967,23.312307,19.502289
2011-06-03,19.321314,28.025497,60.134678,23.472012,23.396927,19.58943
2011-06-06,19.239223,27.559134,58.788883,23.130695,23.03307,19.301865
2011-06-07,19.388479,27.594334,59.741814,23.402,23.312307,19.502289
2011-06-08,19.037727,27.347956,59.616421,23.139448,22.94845,19.118864
2011-06-09,19.291466,27.620731,59.741814,23.489515,23.253075,19.197292
2011-06-10,18.903395,27.136774,58.529758,22.833141,22.533825,18.657017
2011-06-13,18.955631,27.022381,58.304062,22.946911,22.542286,18.709301
2011-06-14,19.448181,27.515139,58.88084,23.445761,23.024609,19.06658
2011-06-15,18.910858,26.951988,57.409649,22.666859,22.10227,18.360731
2011-06-16,18.739214,26.661619,56.966621,22.631851,22.043037,18.27359
2011-06-17,18.963097,26.608822,57.560116,23.008173,22.449207,18.62216
2011-06-20,18.828766,26.688015,57.852669,23.078192,22.398432,18.543732
2011-06-21,19.164593,27.321556,59.332218,23.690809,22.982296,18.935867
2011-06-22,19.008972,27.264866,57.612061,23.461042,22.784105,18.61161
2011-06-23,18.902687,26.954836,57.535915,23.182814,22.448027,18.327326
2011-06-24,18.705309,26.573946,56.664417,22.760979,22.094721,18.087463
2011-06-27,18.674942,26.706814,57.18055,23.003309,22.396328,18.265139
